"Index","year","month","qtr","days","washingtondc_supt","washingtondc_demt","washingtondc_rmrevt","washingtondc_demd","washingtondc_supd","washingtondc_occ","washingtondc_adr","washingtondc_revpar","washingtondc_demd_sa","washingtondc_demd_sf","washingtondc_demd_fct","washingtondc_occ_sa","washingtondc_occ_sf","washingtondc_occ_fct","washingtondc_adr_sa","washingtondc_adr_sf","washingtondc_adr_fct","washingtondc_revpar_sa","washingtondc_revpar_sf","washingtondc_revpar_fct","washingtondc_supd_sa","washingtondc_supd_sf","washingtondc_supd_fct","washingtondc_demar_sa"
2009-07-01,2009,7,3,31,3.120398,2.239694,281.273945,0.07224819355,0.100658,0.717759081,125.5858814,90.14040677,0.0643638840507135,1.1224958626343,NA,0.638159638802558,1.12473280564531,NA,137.608599669616,0.91263105432014,NA,89.2403010022225,1.01008631478904,NA,0.100546792401235,1.0011060283089,NA,23.4928176785104
2009-08-01,2009,8,3,31,3.136456,2.047832,249.090102,0.06605909677,0.101176,0.652912714,121.6360043,79.41769373,0.0654644735095277,1.00908314431622,NA,0.648888662663468,1.00620145113958,NA,139.902617839682,0.869433368569172,NA,91.2476189840367,0.87035360061169,NA,0.101086365160768,1.00088671542487,NA,23.8945328309776
2009-09-01,2009,9,3,30,3.04053,1.969884,287.486086,0.0656628,0.101351,0.647875206,145.9406168,94.55130717,0.0642931033915321,1.02130394297701,NA,0.634727805360268,1.02071344681721,NA,138.883017131311,1.05081686598165,NA,88.791428013204,1.06486976598619,NA,0.10136467853135,0.99986505623509,NA,23.4669827379092
2009-10-01,2009,10,4,31,3.157009,2.253692,345.351762,0.07269974194,0.101839,0.713869362,153.2382251,109.392074,0.0654029622056323,1.11156650231569,NA,0.642659927806312,1.11080422337325,NA,139.097209841311,1.10166282468801,NA,89.7034958204225,1.21948507133983,NA,0.10184354985779,0.999955325027496,NA,23.8720812050558
2009-11-01,2009,11,4,30,3.06459,1.730175,241.803072,0.0576725,0.102153,0.564569812,139.7564246,78.90225838,0.0650877354412652,0.886073230371386,NA,0.637001415965898,0.886292868193914,NA,140.857193328021,0.992185214670166,NA,90.138116523788,0.87534842553735,NA,0.102193771613389,0.99960103622026,NA,23.7570234360618
2009-12-01,2009,12,4,31,3.17874,1.47205,183.275814,0.04748548387,0.10254,0.463092294,124.5037967,57.6567489,0.0668660769703522,0.710158065517357,NA,0.651396901231306,0.710921855975423,NA,140.958685196121,0.883264458140858,NA,92.1338460187676,0.625793358156951,NA,0.102573930203545,0.999669212211353,NA,24.4061180941786
2010-01-01,2010,1,1,31,3.180259,1.536077,203.613488,0.04955087097,0.102589,0.483003743,132.5542196,64.02418419,0.0668201408902621,0.74155591876672,NA,0.649945926066099,0.743144504225846,NA,142.095570088309,0.932852583072231,NA,93.3197351213271,0.686073359582094,NA,0.102627327095597,0.999626541032673,NA,24.3893514249457
2010-02-01,2010,2,1,28,2.86706,1.617986,219.538304,0.05778521429,0.102395,0.564336289,135.686158,76.57262283,0.0666121663364879,0.867487389587376,NA,0.647784321450113,0.8711792958136,NA,139.341287234632,0.973768512497825,NA,89.3955115904823,0.856560038279959,NA,0.102641147474258,0.997601863576988,NA,24.3134407128181
2010-03-01,2010,3,1,31,3.174276,2.274247,345.720743,0.07336280645,0.102396,0.716461644,152.0154772,108.9132586,0.0692471019982759,1.05943504252101,NA,0.67359611319504,1.06363684404537,NA,141.795428976996,1.07207600623474,NA,97.2116771019141,1.12037218003984,NA,0.102485010296204,0.999131479853034,NA,25.2751922293707
2010-04-01,2010,4,2,30,3.09021,2.423876,378.299045,0.08079586667,0.103007,0.784372583,156.0719463,122.4185557,0.0700264173772487,1.1537912361664,NA,0.68114841688348,1.15154430893169,NA,142.504719327252,1.09520545731255,NA,97.7595267439502,1.25224169732978,NA,0.102980363907701,1.00025865214773,NA,25.5596423426958
2010-05-01,2010,5,2,31,3.201959,2.397595,363.10166,0.07734177419,0.103289,0.748790038,151.444118,113.3998468,0.0680999620044686,1.13570950575457,NA,0.660827342051643,1.13310995225358,NA,140.729944521261,1.07613286223615,NA,94.1986324587505,1.20383750634233,NA,0.103182237911016,1.00103469445077,NA,24.856486131631
2010-06-01,2010,6,2,30,3.10671,2.430717,361.885333,0.0810239,0.103557,0.782408722,148.8800765,116.4850704,0.0689610381863692,1.17492285688957,NA,0.66708149008949,1.17288327381867,NA,142.585864584556,1.04414330925287,NA,95.9176732843106,1.21442760662809,NA,0.103428075357945,1.00124651494876,NA,25.1707789380248
2010-07-01,2010,7,3,31,3.21377,2.459624,321.303603,0.07934270968,0.10367,0.76533915,130.6311871,99.97716171,0.0701852066986285,1.13047625578269,NA,0.676922768962228,1.1306151677736,NA,142.853890228835,0.914439130014199,NA,97.8118814835227,1.02213719022307,NA,0.103576483182696,1.00090287693143,NA,25.6176004449994
2010-08-01,2010,8,3,31,3.216684,2.252887,279.856599,0.07267377419,0.103764,0.700375604,124.2213209,87.00158269,0.0715916772271236,1.0151148430207,NA,0.691789348991387,1.01241166118144,NA,143.362998977241,0.866481043129686,NA,99.7569701620599,0.872135376091132,NA,0.103678039312706,1.00082911181446,NA,26.1309621879001
2010-09-01,2010,9,3,30,3.11286,2.142273,326.382399,0.0714091,0.103762,0.688200883,152.3533177,104.8496877,0.0699330210069871,1.0211070388746,NA,0.674369076253883,1.02051073697352,NA,144.775783459989,1.05233979094373,NA,98.4639140963111,1.06485394839619,NA,0.103753249797196,1.00008433666243,NA,25.5255526675503
2010-10-01,2010,10,4,31,3.221117,2.415389,385.496359,0.07791577419,0.103907,0.749860685,159.6001137,119.6778506,0.0706069689288329,1.10351393597612,NA,0.679818826594462,1.10303018343345,NA,144.190252013337,1.10687173003371,NA,98.6180259740405,1.21354944410977,NA,0.103893224620563,1.0001325917016,NA,25.771543659024
2010-11-01,2010,11,4,30,3.11574,1.823272,253.971397,0.06077573333,0.103858,0.585181048,139.2943,81.51238454,0.0684708210589006,0.887615080264905,NA,0.659017506755233,0.88795979166202,NA,140.827092438462,0.989115784385508,NA,93.1002844291319,0.875533141921251,NA,0.103896279032855,0.999631564929841,NA,24.9918496864987
2010-12-01,2010,12,4,31,3.219598,1.496395,187.282415,0.04827080645,0.103858,0.464776969,125.1557343,58.16950284,0.0674687470158329,0.71545431900006,NA,0.648730637154619,0.716440603204045,NA,142.592864082992,0.877713868115847,NA,92.8387835321405,0.626564681557486,NA,0.10390880605025,0.999511051544316,NA,24.626092660779
2011-01-01,2011,1,1,31,3.218172,1.579075,208.972863,0.05093790323,0.103812,0.49067452,132.3387825,64.93526853,0.068961936855146,0.738637943667312,NA,0.662732192783357,0.74038129631104,NA,143.154548009691,0.924446930537205,NA,96.2073203005347,0.674951431212861,NA,0.10387090636663,0.999432888681822,NA,25.1711069521283
2011-02-01,2011,2,1,28,2.905168,1.681204,235.420714,0.060043,0.103756,0.578694244,140.0310218,81.03514633,0.0695046435012526,0.863870339812877,NA,0.667283208683886,0.867239331769468,NA,144.547212305278,0.968756294685646,NA,95.9760390937044,0.844326845483619,NA,0.103978376363174,0.997861321065474,NA,25.3691948779572
2011-03-01,2011,3,1,31,3.240616,2.282412,363.402806,0.07362619355,0.104536,0.704314241,159.2187589,112.1400394,0.0686596083260307,1.07233634658074,NA,0.655833241011023,1.07392275498912,NA,145.212380704133,1.0964544354135,NA,96.7731779627358,1.15879256794875,NA,0.104587103196233,0.999511381473711,NA,25.0607570390012
2011-04-01,2011,4,2,30,3.13956,2.315885,350.872001,0.07719616667,0.104652,0.737646358,151.5066599,111.7583359,0.0680966532264523,1.13362644142419,NA,0.650563644626152,1.13385733139744,NA,140.482727663793,1.0784717980604,NA,91.9038984511828,1.21603476874665,NA,0.104637724403052,1.00013642877872,NA,24.8552784276551
2011-05-01,2011,5,2,31,3.249017,2.491807,394.871834,0.08038087097,0.104807,0.766941817,158.4680651,121.5357857,0.0707450990282367,1.1362040915077,NA,0.67605600620297,1.13443532778813,NA,147.01985048941,1.07786849580162,NA,100.650384335562,1.20750443728865,NA,0.104728255213504,1.00075189628945,NA,25.8219611453064
2011-06-01,2011,6,2,30,3.14448,2.484554,378.751973,0.08281846667,0.104816,0.790131914,152.4426408,120.4497955,0.0704463724349019,1.17562429132218,NA,0.673061796570133,1.1739366548903,NA,145.404352435759,1.04840493593444,NA,98.6159383682777,1.22140292424318,NA,0.104694447518773,1.00116102127771,NA,25.7129259387392
2011-07-01,2011,7,3,31,3.249141,2.472912,321.438272,0.07977135484,0.104811,0.761097164,129.9837083,98.93023171,0.070187443219716,1.13654738199086,NA,0.670547728477476,1.13503801694791,NA,141.331046685656,0.919710929397598,NA,95.6683742614888,1.03409546230602,NA,0.104740811748708,1.00067011368463,NA,25.6184167751963
2011-08-01,2011,8,3,31,3.249048,2.209204,272.861497,0.07126464516,0.104808,0.679954251,123.5112271,83.98198395,0.0698383966715047,1.02042212531315,NA,0.667891646003638,1.01806072147861,NA,142.919695722474,0.864200182316637,NA,96.1393654940464,0.873544187840523,NA,0.10472707429751,1.00077272952609,NA,25.4910147850992
2011-09-01,2011,9,3,30,3.1443,2.210131,335.329461,0.07367103333,0.10481,0.702900805,151.7237942,106.646777,0.0721672820840775,1.02083702202018,NA,0.689001616975957,1.02017293962973,NA,144.219630614141,1.05203288591091,NA,100.348159657048,1.06276764182301,NA,0.104777023465279,1.00031473059293,NA,26.3410579606883
2011-10-01,2011,10,4,31,3.249172,2.402909,381.852773,0.07751319355,0.104812,0.739545029,158.9127066,117.5231022,0.0708497045153611,1.09405104905122,NA,0.676136903345707,1.0937800101437,NA,143.038977356809,1.1109748513064,NA,97.5364855441883,1.20491425894935,NA,0.104767458305153,1.00042514818597,NA,25.8601421481068
2011-11-01,2011,11,4,30,3.14436,1.967816,281.431593,0.06559386667,0.104812,0.625824015,143.0172298,89.50361695,0.0736796554733005,0.890257510687864,NA,0.70257965834645,0.890751685684869,NA,145.083925894423,0.985755168384905,NA,102.302752450394,0.874889627172051,NA,0.104848581317379,0.999651103363351,NA,26.8930742477547
2011-12-01,2011,12,4,31,3.249203,1.604118,198.339527,0.05174574194,0.104813,0.493695839,123.6439757,61.04251627,0.0718559445439985,0.720131678295805,NA,0.684177714091964,0.721590061809058,NA,141.609601423526,0.873132714569298,NA,97.1280290039405,0.628474775983805,NA,0.104895746226614,0.999211157462621,NA,26.2274197585595
2012-01-01,2012,1,1,31,3.252706,1.579075,204.688448,0.05093790323,0.104926,0.485465025,129.625539,62.92866555,0.069041489074672,0.737786857043422,NA,0.656326039820509,0.739670522798035,NA,141.38926642231,0.916799006600873,NA,94.2694902973477,0.667540106046065,NA,0.105001968389553,0.999276505091117,NA,25.2001435122553
2012-02-01,2012,2,1,28,2.934344,1.692461,231.18568,0.06044503571,0.104798,0.576776615,136.5973455,78.78615459,0.069915048813557,0.864549717632169,NA,0.664834508933644,0.867549152833712,NA,141.177818199826,0.967555294746497,NA,93.899542324886,0.839047269446802,NA,0.104971684725316,0.998345413567761,NA,25.5189928169483
2012-03-01,2012,3,1,31,3.248304,2.345767,366.524258,0.07566990323,0.104784,0.722151313,156.2492174,112.8355776,0.0709091423260126,1.06713888714236,NA,0.676876619375461,1.06688766065862,NA,142.563746554597,1.09599544888617,NA,97.9373324014472,1.15212018576823,NA,0.104816069567858,0.999694039587725,NA,25.8818369489946
2012-04-01,2012,4,2,30,3.14376,2.355192,363.536655,0.0785064,0.104792,0.749164058,154.355422,115.6375344,0.0694125122416911,1.13101222624884,NA,0.66142541240108,1.13265085367738,NA,142.410511317597,1.08387660834785,NA,94.481498268616,1.22391723796797,NA,0.104787227227962,1.00004554726911,NA,25.3355669682173
2012-05-01,2012,5,2,31,3.246568,2.513935,393.830961,0.08109467742,0.104728,0.774336161,156.6591662,121.3068573,0.0711816158209625,1.13926435196373,NA,0.680592377783699,1.13773851467683,NA,145.025756508344,1.080216162782,NA,99.8588230942939,1.21478356685071,NA,0.104674656561463,1.00050961178464,NA,25.9812897746513
2012-06-01,2012,6,2,30,3.14073,2.541636,384.410644,0.0847212,0.104691,0.809250079,151.2453569,122.395317,0.0720876047320283,1.17525336449913,NA,0.689692319372471,1.1733494143248,NA,144.071844450105,1.04979121685625,NA,99.9785386210072,1.22421590361476,NA,0.104586204124635,1.00100200476958,NA,26.3119757271903
2012-07-01,2012,7,3,31,3.24694,2.548628,340.409546,0.08221380645,0.10474,0.784932275,133.5658032,104.8401098,0.072279051319296,1.13744999345408,NA,0.691016976765137,1.13590881467849,NA,144.395179379808,0.925001816360346,NA,100.742286853488,1.04067629467724,NA,0.104691365429187,1.00046455188175,NA,26.381853731543
2012-08-01,2012,8,3,31,3.245483,2.222954,272.586242,0.07170819355,0.104693,0.684937804,122.623429,83.98942222,0.0700293452656568,1.02397349679587,NA,0.670345722227624,1.02176799416857,NA,142.199665746728,0.862332751318875,NA,96.1015871284114,0.873964985695532,NA,0.104622644291445,1.00067247113693,NA,25.5607110219647
2012-09-01,2012,9,3,30,3.14544,2.153549,316.221973,0.07178496667,0.104848,0.684657472,146.837603,100.5334621,0.0703390162884256,1.02055687522904,NA,0.671392857995252,1.01975685896385,NA,139.777537447363,1.05050929986012,NA,94.8097146907895,1.06037089582938,NA,0.10479943796649,1.00046338066742,NA,25.6737409452753
2012-10-01,2012,10,4,31,3.25159,2.349571,372.123255,0.0757926129,0.10489,0.722591409,158.3792339,114.4434738,0.0697898869499443,1.08601140096933,NA,0.665451243682993,1.08586679468921,NA,142.11180094171,1.11446926188038,NA,95.7304770231793,1.19547585428087,NA,0.104828289851826,1.00058867838311,NA,25.4733087367297
2012-11-01,2012,11,4,30,3.1458,1.895765,265.137078,0.06319216667,0.10486,0.60263367,139.8575657,84.28287812,0.0706580717312885,0.894337548727891,NA,0.673518464346312,0.894754489893444,NA,142.108150027104,0.984162876466448,NA,96.0083828790999,0.877869990020919,NA,0.104867937814047,0.999924306568697,NA,25.7901961819203
2012-12-01,2012,12,4,31,3.244739,1.615569,200.818988,0.05211512903,0.104669,0.497904146,124.3023282,61.89064452,0.0719541388482114,0.724282575877085,NA,0.686003107536776,0.725804505154239,NA,142.874813918083,0.870008679565233,NA,98.0352069136437,0.631310388058013,NA,0.104775760123652,0.998981060852951,NA,26.2632606795972
2013-01-01,2013,1,1,31,3.254442,1.696347,258.397962,0.05472087097,0.104982,0.521240508,152.3261231,79.39854574,0.0741784520891852,0.737692273548776,NA,0.704534993664391,0.739836222029158,NA,167.244492523963,0.910799039186147,NA,119.813655962241,0.662683607326215,NA,0.105060683336786,0.999251067723079,NA,27.0751350125526
2013-02-01,2013,2,1,28,2.943668,1.702936,236.62132,0.06081914286,0.105131,0.578508174,138.9490386,80.38315462,0.0702254366582678,0.866055744956904,NA,0.665697739967861,0.869025293713525,NA,143.661890236486,0.967194837623754,NA,96.0765967348294,0.836656973205003,NA,0.105252308480713,0.998847450640621,NA,25.6322843802677
2013-03-01,2013,3,1,31,3.268392,2.2793,345.774755,0.07352580645,0.105432,0.697376569,151.7021695,105.7935385,0.0703876772557678,1.04458350263256,NA,0.66764239885123,1.04453607230447,NA,141.630703681092,1.07111075181541,NA,95.8575477286793,1.10365371331472,NA,0.105473117926845,0.999610157283168,NA,25.6915021983552
2013-04-01,2013,4,2,30,3.16467,2.417065,396.640855,0.08056883333,0.105489,0.763765258,164.1002021,125.3340332,0.070068260706697,1.14986204192021,NA,0.663266927669403,1.15152018913973,NA,147.466630469948,1.1127954953405,NA,98.0498153583182,1.27826893647859,NA,0.105495118404153,0.999942002964254,NA,25.5749151579444
2013-05-01,2013,5,2,31,3.27732,2.439731,370.833674,0.078701,0.10572,0.74442868,151.9977711,113.1515,0.0689269591605121,1.14180287304894,NA,0.653004344848839,1.14000570727033,NA,140.528954518643,1.08161176905244,NA,92.7077563022623,1.22051815849241,NA,0.10569277980932,1.00025754068281,NA,25.1583400935869
2013-06-01,2013,6,2,30,3.1788,2.430093,359.605388,0.0810031,0.10596,0.764468667,147.9800929,113.1261445,0.0690499349769865,1.17310899752472,NA,0.652995988161614,1.17070959218634,NA,141.209413840749,1.04794778814737,NA,92.6341964025866,1.22121364348384,NA,0.10586740295512,1.00087465114185,NA,25.2032262666001
2013-07-01,2013,7,3,31,3.283644,2.434965,320.175683,0.07854725806,0.105924,0.741543541,131.4908769,97.50621048,0.069030229420099,1.13786755048984,NA,0.652670163039476,1.13616889968838,NA,141.208162178931,0.931184677082489,NA,93.1107087831412,1.04720726277679,NA,0.105890419692278,1.00031712319036,NA,25.1960337383361
2013-08-01,2013,8,3,31,3.290278,2.206437,264.082151,0.0711753871,0.106138,0.67059288,119.6871477,80.26134904,0.0693469748582573,1.0263661427983,NA,0.654699101804929,1.02427646250202,NA,138.873749360315,0.861841408122898,NA,91.7185616614608,0.875082944892331,NA,0.106075412924063,1.00059002434412,NA,25.3116458232639
2013-09-01,2013,9,3,30,3.1848,2.098403,309.490591,0.06994676667,0.10616,0.65888062,147.4886335,97.17740235,0.0685701389965193,1.02007619779727,NA,0.646474103235598,1.01919104988476,NA,140.723608008986,1.0480731384501,NA,92.0049069871298,1.05621977709943,NA,0.106091975025052,1.00064118869436,NA,25.0281007337295
2013-10-01,2013,10,4,31,3.292355,2.220901,359.054195,0.07164196774,0.106205,0.674563041,161.670509,109.0569501,0.0663646488949114,1.07952002960861,NA,0.624854520663189,1.07955214964925,NA,144.693723544698,1.11732910757568,NA,91.6563097115149,1.18984661768789,NA,0.106135330760504,1.00065641892286,NA,24.2230968466427
2013-11-01,2013,11,4,30,3.17631,1.912272,263.342544,0.0637424,0.105877,0.602041992,137.7118653,82.9083257,0.0708120074398958,0.900163719466697,NA,0.668511257591394,0.900571209779056,NA,140.105847913994,0.982913042891233,NA,94.0808746438249,0.881245269178009,NA,0.105950359353967,0.999307606369489,NA,25.846382715562
2013-12-01,2013,12,4,31,3.273693,1.627474,198.467397,0.05249916129,0.105603,0.497137025,121.9481214,60.62492634,0.0725005019989489,0.724121348715091,NA,0.684871263615122,0.725883901707076,NA,140.487514273924,0.868035298583363,NA,95.9267846650375,0.631991643957352,NA,0.105636751478777,0.999680494919573,NA,26.4626832296163
2014-01-01,2014,1,1,31,3.276545,1.611679,201.949195,0.05198964516,0.105695,0.491883676,125.3036088,61.63479977,0.0703309389202425,0.739214433337195,NA,0.663449538436042,0.74140329822148,NA,138.184003275896,0.90678809290118,NA,93.132544861487,0.661796581009006,NA,0.105772112097236,0.999270960031841,NA,25.6707927058885
2014-02-01,2014,2,1,28,2.9596,1.75908,241.332005,0.06282428571,0.1057,0.594364103,137.1921715,81.54210197,0.0723435526215581,0.868415821913597,NA,0.682084157591669,0.871394088815383,NA,141.699467463097,0.968191158062955,NA,97.2182854628971,0.838752726215483,NA,0.105786809029398,0.999179396465457,NA,26.4053967068687
2014-03-01,2014,3,1,31,3.2767,2.299056,363.90049,0.07416309677,0.1057,0.701637623,158.282569,111.0570055,0.0697079533593685,1.06391155091965,NA,0.660327581805136,1.06255992076226,NA,143.573057546134,1.10245314619102,NA,96.0675257405212,1.15603066326456,NA,0.10571737063647,0.999835687963434,NA,25.4434029761695
2014-04-01,2014,4,2,30,3.16824,2.465009,382.320532,0.08216696667,0.105608,0.778037333,155.099041,120.6728442,0.0729082856349079,1.12699079335722,NA,0.688293506906451,1.13038598387613,NA,143.130170861517,1.08362227241427,NA,98.9012602636939,1.22013454508323,NA,0.105647740581336,0.999623838795631,NA,26.6115242567414
2014-05-01,2014,5,2,31,3.316721,2.599191,403.458201,0.08384487097,0.106991,0.78366284,155.2245299,121.643696,0.0733980985589715,1.14233028669857,NA,0.687303995860234,1.14019828885057,NA,143.55462283248,1.08129245047815,NA,99.5964271925574,1.22136606130275,NA,0.106984548405017,1.00006030398856,NA,26.7903059740246
2014-06-01,2014,6,2,30,3.21564,2.539232,379.733449,0.08464106667,0.107188,0.789650583,149.5465751,118.0895402,0.0722747121593096,1.1711020928514,NA,0.675835589240682,1.16840633368715,NA,142.9232268309,1.04634200063882,NA,96.9474302839598,1.21807808473226,NA,0.107109591257033,1.00073204222,NA,26.380269938148
2014-07-01,2014,7,3,31,3.317589,2.577309,353.259746,0.083139,0.107019,0.776862053,137.0653445,106.4808649,0.0731885386561798,1.13595655175689,NA,0.685025982258419,1.1340621715381,NA,146.631123604925,0.934762969349546,NA,101.507363005485,1.04899646436729,NA,0.107001049868171,1.00016775659539,NA,26.7138166095056
2014-08-01,2014,8,3,31,3.321743,2.401236,303.955191,0.07745922581,0.107153,0.722884341,126.5828061,91.50472839,0.0753061931975093,1.02859037910526,NA,0.704250861867386,1.02645858193656,NA,146.846567596856,0.862007251320395,NA,104.324540387207,0.877116046237778,NA,0.107089004870081,1.00059758823977,NA,27.4867605170909
2014-09-01,2014,9,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01908122656514,0.0760429925844578,NA,1.01815570953504,0.710663854130022,NA,1.04639161808263,152.4977763032,NA,1.05339613268866,108.276932668362,NA,1.00069632431208,0.107173443546772,NA
2014-10-01,2014,10,4,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07605434980454,0.0798652301493493,NA,1.07625458662415,0.746245225642434,NA,1.11911088547362,164.144635144006,NA,1.18644760186531,122.656708744841,NA,1.00069803902922,0.107193890993935,NA
2014-11-01,2014,11,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.901419562995348,0.0669227841373344,NA,0.902057831191106,0.624615656654581,NA,0.981924079629244,143.506078512817,NA,0.881743036015966,90.7134691453216,NA,0.999534003498049,0.107189566488911,NA
2014-12-01,2014,12,4,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.725821869045404,0.0539612121277073,NA,0.727448012353317,0.503404039745676,NA,0.867764031461663,127.083732533508,NA,0.634495958880829,65.0762121734353,NA,0.999647258330735,0.107259583900476,NA
2015-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.740288206139475,0.0556066974925743,NA,0.742485396589509,0.518707639816518,NA,0.904980529565862,132.286640638372,NA,0.661828490852939,69.1039728675529,NA,0.999328585743516,0.107255256745213,NA
2015-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.870031250139094,0.0650807986925963,NA,0.873164991866683,0.607060367578462,NA,0.968263641346578,142.000746888506,NA,0.841452487248054,87.430495364349,NA,0.999362490819427,0.107275719801384,NA
2015-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05103298637051,0.0784072459806949,NA,1.0503577822076,0.730022713581672,NA,1.08750120330164,159.530538883349,NA,1.12597295723775,116.721231991757,NA,0.999736753189986,0.107294169902005,NA
2015-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14196953900093,0.0857589800129488,NA,1.14534511159279,0.796314158054253,NA,1.10043099733726,162.183272957795,NA,1.25333822864043,129.38483035091,NA,0.999576098504132,0.107318674909184,NA
2015-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14166594705397,0.0856826591894927,NA,1.13921660784788,0.791626974272912,NA,1.08014016094907,158.976757861995,NA,1.21976632741252,126.513755367045,NA,0.999902735844079,0.107337132397554,NA
2015-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16822627983754,0.0881027914903795,NA,1.16523679766067,0.813015871565659,NA,1.04425524508364,153.885097538216,NA,1.2136936495697,125.817121644947,NA,1.00065670202663,0.107357611074647,NA
2015-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13384901491003,0.0852833818479382,NA,1.13175184566607,0.786241439664547,NA,0.937130303645623,137.694365197274,NA,1.04914608847997,108.469616371027,NA,1.00010229957994,0.107378093658834,NA
2015-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03156102330609,0.0774671299599295,NA,1.02916252983798,0.713295412671627,NA,0.863052467475789,127.368744959433,NA,0.880827705188097,91.5930002295889,NA,1.00062648550406,0.107398580150859,NA
2015-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01797899877767,0.0773126924076267,NA,1.01706274843729,0.712490418189039,NA,1.04585909214016,154.57710842776,NA,1.05198346181422,110.798265190901,NA,1.00071832239932,0.107419070551469,NA
2015-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07540753961145,0.0817257642571534,NA,1.07570573207685,0.753131152554536,NA,1.12024726404417,166.382774093984,NA,1.18608633251146,125.5128881844,NA,1.00075740474403,0.10743956486141,NA
2015-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.901343862594764,0.068439613546937,NA,0.902202707065237,0.630018578006591,NA,0.980408412372574,145.444237128565,NA,0.880261827587698,92.7790540784129,NA,0.999715646481027,0.107448824243147,NA
2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.725817342607614,0.0552523347643418,NA,0.727394830864393,0.508340017372465,NA,0.867749534946766,128.832987237782,NA,0.635405750980073,66.6251399690364,NA,0.999566008154495,0.107491807370558,NA
2016-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.740990873936352,0.0569021067352924,NA,0.743224827183138,0.523493979177618,NA,0.904309160034394,134.090390622126,NA,0.66243571577058,70.7131253429122,NA,0.999317496142172,0.107501071254672,NA
2016-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.871707610536754,0.0665969158502664,NA,0.87508465928088,0.61266197570772,NA,0.968535860695392,143.936950299956,NA,0.844010702971439,89.4663985432744,NA,0.999427735281209,0.107521581209393,NA
2016-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.038864580937,0.0793898169145631,NA,1.03862666044178,0.729422820167049,NA,1.07283243008634,159.443189035858,NA,1.09721021022696,116.548703991973,NA,0.999649185534402,0.107531508414931,NA
2016-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15600898555886,0.0886897626148589,NA,1.15916510140102,0.811744878055276,NA,1.11688392772352,166.7275071059,NA,1.28662261208296,135.681241081756,NA,0.999609065730542,0.107573202583295,NA
2016-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14206731795353,0.0876787156657752,NA,1.13938648368877,0.79893165817464,NA,1.07942753448557,161.144431959902,NA,1.21919993008202,129.459749847074,NA,0.999845776345293,0.107583134554909,NA
2016-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16623319778118,0.0901552271780257,NA,1.16305758009349,0.820517920058043,NA,1.0430804270795,155.983346014745,NA,1.21108851025179,128.746894338705,NA,1.00064271228807,0.107603660166354,NA
2016-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13182018058048,0.0872701367907368,NA,1.12962419624313,0.793496428913068,NA,0.937520322143709,139.571850389953,NA,1.04730226467126,110.995435718914,NA,1.00006705000623,0.107624189693847,NA
2016-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03320752992186,0.0792717981147024,NA,1.03068354354987,0.719877297432317,NA,0.863870963443977,129.105438631166,NA,0.883032707635588,93.7258313379758,NA,1.00065842660134,0.107644723138135,NA
